userId,movieId,rating
58,5902,4
58,5945,5
58,6437,4
58,6658,5
58,8228,5
58,8401,5
58,25859,4
58,26336,4
58,26564,4
58,35836,4
58,37277,3
58,54190,5
58,54997,4
58,62049,5
58,72378,3
58,80361,4
59,22,4.5
59,24,3
59,28,4
59,29,3.5
59,47,4.5
59,50,4
59,110,3.5
59,111,3.5
59,141,4
59,168,0.5
59,172,2
59,223,3.5
59,230,4
59,231,2
59,235,3.5
59,249,3.5
59,260,4
59,272,3.5
59,293,4
59,296,3
59,318,4
59,337,3.5
59,342,3.5
59,345,3.5
59,349,3.5
59,350,3.5
59,356,3
59,357,3.5
59,440,3.5
59,457,3.5
59,471,3.5
59,480,4
59,520,3
59,527,4
59,541,4
59,543,3
59,551,4
59,552,3.5
59,588,4.5
59,592,3.5
59,593,4.5
59,594,3
59,595,3
59,596,2.5
59,608,3.5
59,648,3.5
59,653,4
59,720,4
59,741,4.5
59,745,3.5
59,750,3
59,778,3.5
59,832,3.5
59,858,3.5
59,899,3.5
59,903,3.5
59,904,3.5
59,908,3.5
59,910,2.5
59,912,3.5
59,913,3.5
59,923,3.5
59,928,3.5
59,930,3.5
59,953,3.5
59,954,3.5
59,968,4
59,969,4
59,1022,3
59,1028,3
59,1032,3.5
59,1049,3.5
59,1073,4
59,1086,4
59,1089,3
59,1090,3
59,1094,3
59,1097,3.5
59,1104,3.5
59,1120,3
59,1136,4
59,1148,4
59,1175,3
59,1186,3
59,1193,3.5
59,1196,4
59,1197,4
59,1198,4
59,1199,2
59,1200,4
59,1201,2.5
59,1204,3
59,1206,3
59,1207,4
59,1208,3.5
59,1213,3
59,1214,4.5
59,1217,3.5
59,1219,4.5
59,1220,2.5
59,1222,3
59,1224,3.5
59,1225,4.5
59,1234,3.5
59,1242,2.5
59,1247,3
59,1250,4
59,1252,3
59,1258,3
59,1262,4
59,1265,3
59,1266,4
59,1267,4
59,1269,3.5
59,1272,3
59,1282,4
59,1283,3
59,1288,2.5
59,1293,3.5
59,1299,3.5
59,1320,3
59,1321,3.5
59,1343,3.5
59,1345,3.5
59,1348,2.5
59,1356,3.5
59,1373,3
59,1376,2.5
59,1380,2
59,1393,3.5
59,1396,3
59,1407,3
59,1411,4
59,1507,4.5
59,1527,4
59,1580,3.5
59,1617,3
59,1644,2
59,1663,3.5
59,1704,4
59,1730,3
59,1732,2.5
59,1754,3.5
59,1927,3
59,1947,3.5
59,1949,3.5
59,1962,3.5
59,1968,3.5
59,1998,2
59,2010,3
59,2018,2.5
59,2019,3.5
59,2028,3.5
59,2054,2.5
59,2078,3
59,2087,3.5
59,2096,3
59,2097,2
59,2100,1
59,2108,3.5
59,2137,3.5
59,2139,3
59,2174,4
59,2193,3.5
59,2300,3.5
59,2312,3.5
59,2321,3.5
59,2324,4
59,2329,4
59,2336,4
59,2352,3
59,2371,2.5
59,2389,1
59,2396,4.5
59,2407,3
59,2421,2.5
59,2571,4
59,2657,3
59,2681,3.5
59,2692,3.5
59,2700,3
59,2710,3
59,2716,3.5
59,2747,3
59,2762,4.5
59,2819,3.5
59,2858,4.5
59,2908,5
59,2918,3
59,2947,3
59,2948,2.5
59,2959,4
59,3035,3.5
59,3039,3
59,3052,4
59,3082,3
59,3147,4.5
59,3169,3
59,3175,4
59,3198,2.5
59,3204,2.5
59,3249,3
59,3253,3.5
59,3255,3
59,3264,3.5
59,3271,3
59,3296,3
59,3363,3.5
59,3396,3.5
59,3418,4.5
59,3421,3
59,3448,4
59,3451,3.5
59,3459,3
59,3461,2.5
59,3471,4
59,3479,3
59,3499,5
59,3507,4
59,3516,3
59,3524,3
59,3526,3.5
59,3552,2.5
59,3578,4
59,3598,4
59,3654,3.5
59,3668,4
59,3671,3
59,3677,4
59,3723,4
59,3740,3.5
59,3751,4
59,3811,4.5
59,3819,3
59,3836,3.5
59,3873,3
59,3918,3
59,3926,2.5
59,3927,3.5
59,3993,4
59,3996,4.5
59,4016,3.5
59,4103,3
59,4166,4
59,4178,2
59,4225,4
59,4226,4
59,4291,3
59,4306,4
59,4327,3
59,4349,3.5
59,4361,3.5
59,4427,4
59,4465,4.5
59,4467,3.5
59,4499,4
59,4508,4
59,4562,4
59,4571,3.5
59,4672,2.5
59,4705,4
59,4713,3
59,4787,3.5
59,4803,3.5
59,4809,3.5
59,4810,2.5
59,4830,3
59,4841,2.5
59,4857,4
59,4878,4
59,4886,4
59,4896,4
59,4969,3
59,4973,3.5
59,4976,3.5
59,4981,4
59,4993,4
59,5008,3.5
59,5013,4
59,5021,3.5
59,5049,3
59,5055,3
59,5060,4
59,5064,2.5
59,5108,4
59,5120,3
59,5128,1.5
59,5146,3.5
59,5316,3
59,5445,3.5
59,5470,4
59,5481,3
59,5500,2.5
59,5544,2.5
59,5618,4.5
59,5646,3.5
59,5669,4.5
59,5721,3.5
59,5765,3.5
59,5799,2.5
59,5816,3.5
59,5938,4
59,5952,4.5
59,5991,4
59,6125,3.5
59,6170,3
59,6178,2.5
59,6180,4
59,6303,2.5
59,6333,3.5
59,6358,3
59,6377,3.5
59,6427,3.5
59,6539,3.5
59,6639,3.5
59,6743,3.5
59,6852,3
59,6874,3.5
59,6947,3.5
59,6979,3.5
59,7001,2.5
59,7018,3.5
59,7027,3
59,7045,1
59,7046,3.5
59,7060,3
59,7062,3.5
59,7064,3
59,7116,3.5
59,7123,3.5
59,7153,4.5
59,7303,3.5
59,7386,3.5
59,7480,3
59,7482,3
59,7493,3.5
59,7569,3
59,7618,3
59,7708,3
59,7757,2.5
59,7766,3.5
59,7790,3
59,8010,3.5
59,8015,3.5
59,8147,3.5
59,8157,3.5
59,8191,3.5
59,8228,4
59,8291,3.5
59,8341,3.5
59,8368,3.5
59,8401,2.5
59,8580,3
59,8591,2.5
59,8623,3
59,8662,3.5
59,8690,3.5
59,8796,3
59,8879,4
59,8880,3
59,8970,4.5
59,26203,2
60,541,4
60,1096,3
60,1131,4
60,1172,3
60,1198,3
60,1202,5
60,1211,3
60,1224,5
60,1225,4
60,1228,5
60,1257,4
60,1264,2
60,1296,5
60,1299,5
60,1674,4
60,1956,4
60,1957,5
60,1960,2
60,1965,3
60,2069,5
60,2075,3
60,2077,3
60,2130,4
60,2139,5
60,2141,4
60,2161,2
60,2194,4
60,2243,5
60,2248,4
60,2288,5
60,2348,2
60,2352,2
60,2406,3
60,2407,2
60,2467,1
60,2476,2
60,2518,4
60,2710,1
60,2725,1
60,2762,5
60,2770,4
60,2791,3
60,2858,2
60,2859,4
60,2885,3
60,2918,3
60,2929,5
60,2968,5
60,2973,5
60,2985,4
61,2,4
61,5,3
61,7,3
61,11,4
61,17,4
61,19,3
61,27,4
61,28,3
61,31,4
61,34,4
61,36,5
61,39,4
61,46,3
61,48,4
61,50,5
61,69,4
61,82,4
61,125,3
61,153,4
61,180,4
61,187,3
61,258,2
61,260,5
61,265,4
61,292,4
61,317,3
61,318,5
61,327,3
61,329,4
61,344,3
61,351,4
61,357,3
61,361,2
61,362,4
61,367,3
61,370,4
61,372,4
61,410,4
61,416,4
61,444,1
61,460,2
61,480,5
61,489,2
61,497,3
61,509,4
61,520,4
61,527,5
61,529,4
61,536,2
61,543,4
61,548,3
61,551,4
61,585,3
61,586,3
61,588,4
61,592,4
61,594,4
61,595,5
61,597,5
61,616,4
61,627,4
61,708,3
61,709,4
61,720,5
61,724,3
61,783,2
61,818,2
61,837,3
61,838,3
61,858,5
61,898,5
61,901,5
61,902,4
61,914,5
61,915,5
61,916,5
61,919,5
61,932,4
61,933,5
61,934,4
61,952,4
61,955,5
61,969,5
61,971,5
61,1013,5
61,1015,4
61,1016,4
61,1017,5
61,1018,4
61,1021,3
61,1022,4
61,1027,4
61,1031,4
61,1032,4
61,1033,3
61,1035,5
61,1042,3
61,1059,4
61,1079,4
61,1080,3
61,1083,4
61,1088,4
61,1136,5
61,1188,5
61,1196,5
61,1197,5
61,1198,5
61,1206,3
61,1210,5
61,1215,4
61,1225,4
61,1243,5
61,1246,5
61,1247,5
61,1265,3
61,1269,5
61,1270,4
61,1282,4
61,1291,5
61,1307,4
61,1345,3
61,1356,4
61,1367,3
61,1372,4
61,1373,4
61,1374,4
61,1375,4
61,1376,5
61,1377,3
61,1380,5
61,1387,4
61,1391,2
61,1393,4
61,1394,3
61,1407,2
61,1408,5
61,1416,4
61,1441,4
61,1453,3
61,1457,4
61,1460,2
61,1479,2
61,1485,3
61,1499,3
61,1500,4
61,1513,4
61,1517,4
61,1544,3
61,1562,3
61,1569,3
61,1580,4
61,1584,4
61,1586,4
61,1597,3
61,1602,1
61,1620,4
61,1639,4
61,1682,4
61,1688,4
61,1717,2
61,1721,4
61,1747,2
61,1753,3
61,1801,3
61,1831,3
61,1894,3
61,1895,3
61,1898,2
61,1902,3
61,1907,4
61,1911,3
61,1914,4
61,1917,3
61,1923,3
61,1950,5
61,1959,3
61,1968,4
61,1985,2
61,2006,4
61,2011,4
61,2012,4
61,2014,3
61,2018,4
61,2025,4
61,2028,3
61,2038,4
61,2058,4
61,2060,3
61,2067,4
61,2078,4
61,2080,4
61,2081,5
61,2083,4
61,2085,4
61,2087,4
61,2096,5
61,2115,4
61,2124,4
61,2125,5
61,2141,3
61,2144,4
61,2145,3
61,2147,3
61,2150,4
61,2153,2
61,2188,3
61,2279,3
61,2291,3
61,2296,3
61,2306,3
61,2316,4
61,2321,4
61,2325,4
61,2329,5
61,2386,1
61,2387,4
61,2396,5
61,2398,5
61,2420,3
61,2424,4
61,2436,4
61,2447,3
61,2485,2
61,2490,3
61,2502,3
61,2529,3
61,2539,3
61,2541,4
61,2563,5
61,2565,5
61,2568,3
61,2571,5
61,2572,4
61,2580,4
61,2581,4
61,2599,4
61,2606,2
61,2622,3
61,2628,4
61,2657,2
61,2664,5
61,2683,5
61,2687,4
61,2706,2
61,2712,3
61,2719,3
61,2724,4
61,2762,4
61,2804,4
61,2805,4
61,2826,3
61,2846,4
61,2858,5
61,2863,5
61,2881,4
61,2908,4
61,2926,4
61,2953,2
61,2959,5
61,2987,3
61,2995,3
61,3033,4
61,3034,5
61,3052,4
61,3076,5
61,3079,4
61,3081,3
61,3146,3
61,3155,5
61,3160,3
61,3174,3
61,3175,4
61,3176,3
61,3247,4
61,3248,3
61,3253,5
61,3254,4
61,3255,5
61,3270,4
61,3273,1
61,3275,4
61,3285,4
61,3301,4
61,3316,1
61,3397,5
61,3398,4
61,3399,4
61,3408,3
61,3418,4
61,3453,2
61,3480,3
61,3534,4
61,3668,4
61,3669,3
61,3751,5
61,3785,3
61,3786,4
61,3793,4
61,3798,4
61,3825,4
61,3827,4
61,3831,4
61,3895,3
61,3908,3
61,4014,4
61,4018,4
61,4025,4
61,4041,4
61,4054,3
61,4149,1
61,4153,3
61,4215,2
61,4219,3
61,4223,3
62,50,4.5
62,69,3
62,97,4.5
62,110,4.5
62,145,4
62,293,4.5
62,296,4.5
62,356,4.5
62,420,3
62,431,4
62,480,3.5
62,527,4.5
62,593,4.5
62,778,4.5
62,858,5
62,1080,4.5
62,1090,4
62,1136,5
62,1213,4
62,1220,3.5
62,1221,5
62,1225,3.5
62,1263,3.5
62,1552,4
62,1610,4
62,1682,4
62,1704,4
62,1732,4
62,1784,4
62,2023,5
62,2028,5
62,2167,3
62,2231,4.5
62,2329,4.5
62,2427,4.5
62,2542,4.5
62,2571,4.5
62,2706,3.5
62,2858,5
62,2959,4.5
62,3147,4.5
62,3252,4.5
62,3275,4.5
62,3481,4.5
62,3578,4
62,3753,4
62,3948,3
62,3949,4.5
62,3989,4
62,3996,4.5
62,4011,4
62,4033,4
62,4223,4.5
62,4226,4
62,4235,4.5
62,4239,4.5
62,4776,4.5
62,4963,4.5
62,4967,4.5
62,4973,3.5
62,4993,4.5
62,4995,4
62,5010,4.5
62,5152,4.5
62,5418,4
62,5464,4.5
62,5608,4.5
62,5782,4.5
62,5872,3.5
62,5952,4.5
62,5956,4
62,5995,4
62,6016,4.5
62,6223,4
62,6378,3.5
62,6539,4
62,6711,4
62,6807,3.5
62,6867,4.5
62,6874,4.5
62,6890,4
62,7143,4
62,7153,4.5
62,7293,3.5
62,7323,4.5
62,7361,4
62,7438,4.5
62,7445,4.5
62,7976,3.5
62,8376,3
62,8464,4
62,8529,4
62,8665,4
62,8807,4
62,8917,4
62,8937,4
62,8949,4.5
62,8950,3
62,8983,4.5
62,27773,4
62,27816,4
62,27869,4.5
62,30707,4
62,30749,4.5
62,31225,4
62,31410,4
62,32587,4
62,33166,3.5
62,33672,4
62,33679,3.5
62,33725,4.5
62,34162,3.5
62,34319,3.5
62,34332,2.5
62,34405,4
62,35836,3
62,36529,4
62,37382,4
62,37477,3.5
62,37731,5
62,37853,3.5
62,38886,3
62,39183,4
62,39381,4
62,40278,4
62,40583,4
62,40629,4.5
62,40815,3.5
62,41571,3.5
62,41997,3.5
62,43396,4.5
62,43871,3.5
62,44195,4.5
62,44199,4
62,44665,4
62,45062,4
62,45442,3.5
62,45447,4
62,45499,3.5
62,45720,4
62,45722,4
62,46335,2.5
62,46578,4
62,47099,4.5
62,47200,4
62,47518,3.5
62,47640,2.5
62,47894,4
62,48161,4
62,48304,4
62,48516,5
62,48593,4
62,48596,2.5
62,48738,4
62,48879,4.5
62,49130,4
62,49276,3.5
62,49286,3.5
62,49526,3
62,49530,4
62,49649,3.5
62,49793,3.5
62,49910,4
62,50442,4
62,50851,4
62,51080,5
62,51084,3.5
62,51255,4
62,51312,4
62,51418,4.5
62,51662,4
62,52952,4.5
62,53318,4
62,53322,4
62,54001,3.5
62,54286,4
62,54503,3.5
62,54997,4.5
62,55116,4
62,55118,4.5
62,55205,3.5
62,55245,3.5
62,55247,4.5
62,55402,4
62,55820,4
62,56145,3
62,56174,4
62,56782,4
62,57669,3.5
62,58559,4
62,58803,4
62,58998,4
62,59315,3.5
62,60069,4
62,60753,4
62,61024,4
62,61132,3
62,61236,4.5
62,61323,4
62,62250,4
62,62434,3.5
62,62792,4
62,63082,4
62,64030,3.5
62,64614,4
63,356,3
63,3882,3
63,3988,4
63,4447,4
63,4700,4
63,4886,4
63,6155,5
63,6593,3
63,6936,3.5
63,6942,5
63,7293,4.5
63,7444,5
63,7451,3
63,8533,2
63,30825,4
63,45720,5
63,56949,3.5
63,60397,4
63,68135,4
63,69406,4
63,72641,4
63,78772,1
63,80549,3.5
63,81847,4.5
63,86833,3
63,87869,4
63,88163,4
63,93510,4
63,96588,3
63,96821,4
63,102407,3
63,102903,3
63,104211,4
63,104374,3
63,106782,4
63,112556,3.5
63,134853,5
63,140174,5
63,166461,5
63,177765,5
64,1,4
64,161,3.5
64,260,5
64,318,5
64,356,5
64,480,4
64,527,5
64,551,3
64,858,4.5
64,908,3
64,953,5
64,1136,4.5
64,1196,5
64,1198,4
64,1210,5
64,1270,3
64,2571,5
64,2959,5
64,4226,4.5
64,4993,5
64,5418,3.5
64,5952,5
64,6377,4
64,6539,3
64,7153,5
64,8961,4.5
64,33794,4.5
64,48516,4.5
64,50872,5
64,54286,3.5
64,58559,5
64,59315,3.5
64,60069,4
64,66934,2
64,68954,5
64,78499,4.5
64,79091,3
64,79132,4.5
64,80463,4
64,81847,3
64,91529,4.5
64,98809,3
64,99114,4.5
64,109374,4.5
64,109487,5
64,111759,4
64,112290,3
64,112556,4
64,112852,5
64,115569,3.5
64,115617,4
64,116797,3
64,122882,3.5
65,318,1
65,7153,5
65,48516,4
65,48780,5
65,59315,5
65,73321,5
65,87232,5
65,91529,5
65,103042,4
65,103772,5
65,106491,5
65,111362,5
65,112171,5
65,112852,5
65,114662,5
65,122882,4
65,122892,5
65,122904,1
65,122920,4.5
65,122924,5
65,134130,5
65,135141,4
65,135532,5
65,135536,1
65,136864,5
65,137857,3
65,139385,5
65,139644,5
65,140928,2
65,141004,4
65,149406,4
65,156607,2.5
65,157200,1.5
65,160438,5
66,1,3
66,10,5
66,19,4
66,39,5
66,48,3
66,62,4.5
66,145,4
66,150,3
66,153,4
66,186,1.5
66,318,5
66,333,4
66,364,4.5
66,368,2.5
66,420,4
66,454,5
66,500,1.5
66,520,4.5
66,543,4
66,552,2
66,588,3.5
66,593,3
66,661,4
66,708,3.5
66,736,3.5
66,784,3.5
66,785,2.5
66,920,5
66,1246,5
66,1270,4
66,1485,3
66,1573,2.5
66,1584,3.5
66,1653,3.5
66,1721,4.5
66,1777,3
66,1923,4.5
66,1961,4
66,1997,2.5
66,2006,1
66,2081,3
66,2302,4
66,2321,5
66,2529,1
66,2683,3
66,2791,4
66,2915,4
66,3210,5
66,3273,3
66,3438,1.5
66,3591,1
66,3617,3.5
66,3623,4.5
66,3717,4
66,3791,4.5
66,3968,2
66,3969,4
66,3977,3.5
66,4015,2
66,4022,4
66,4270,2.5
66,4447,5
66,4621,2
66,4639,2
66,4643,3
66,4718,4
66,4886,3.5
66,4963,5
66,4979,5
66,5218,4
66,5617,4.5
66,5620,4
66,5679,4
66,6296,4
66,6323,3
66,6539,4.5
66,7147,5
66,7254,4
66,8665,5
67,1,3
67,2,4
67,19,3
67,44,1
67,48,4
67,110,4
67,153,2
67,165,4
67,170,4
67,208,3
67,260,4
67,277,2
67,316,3
67,344,3
67,364,3
67,366,2
67,367,3
67,377,3
67,380,3
67,410,4
67,434,3
67,480,4
67,546,1
67,551,5
67,552,3
67,558,1
67,585,3
67,588,4
67,589,3
67,594,2
67,595,4
67,596,2
67,653,4
67,661,4
67,673,1
67,692,3
67,694,4
67,737,3
67,748,3
67,780,3
67,788,3
67,849,4
67,891,4
67,926,4
67,1024,3
67,1025,5
67,1029,3
67,1030,1
67,1032,3
67,1033,4
67,1035,1
67,1073,4
67,1097,4
67,1270,3
67,1282,4
67,1370,3
67,1377,4
67,1385,3
67,1527,4
67,1544,2
67,1562,2
67,1566,3
67,1580,4
67,1688,3
67,1752,4
67,1876,4
67,1907,3
67,1920,2
67,1967,2
67,1976,2
67,2005,4
67,2006,3
67,2017,3
67,2018,3
67,2028,4
67,2033,4
67,2048,5
67,2054,2
67,2078,4
67,2080,3
67,2081,4
67,2085,2
67,2087,2
67,2089,4
67,2090,4
67,2093,3
67,2096,3
67,2123,3
67,2137,3
67,2139,3
67,2140,5
67,2141,3
67,2142,2
67,2161,5
67,2167,4
67,2173,3
67,2174,3
67,2193,4
67,2273,3
67,2291,4
67,2353,3
67,2453,2
67,2571,5
67,2617,4
67,2628,3
67,2700,4
67,2701,2
67,2723,3
67,2791,3
67,2797,3
67,2858,5
67,2987,4
67,3034,5
67,3082,4
67,3213,4
67,3264,3
67,3325,4
67,3438,1
67,3439,1
67,3440,1
67,3484,4
67,3489,2
67,3555,5
67,3799,1
67,4002,3
67,4003,3
68,111,4
68,260,4
68,296,4
68,750,5
68,1193,4
68,1203,4
68,2571,4.5
68,3147,3
68,3481,4.5
68,3949,4
68,4226,4.5
68,4878,4
68,4963,2.5
68,4973,3.5
68,4993,3.5
68,4995,3.5
68,5952,3.5
68,5989,3.5
68,5995,4
68,6874,4
68,7143,4
68,7153,3.5
68,7254,3.5
68,7323,4.5
68,7361,3.5
68,7438,4
68,27178,4.5
68,27727,4.5
68,44191,3.5
68,46098,4.5
68,46578,4
68,51662,3.5
68,58559,5
68,60069,4
68,72998,3
68,79132,3
68,91529,4.5
68,113240,4
68,130992,4.5
68,135436,3.5
68,143969,4
69,1,3
69,10,3
69,16,4
69,18,5
69,47,4
69,110,5
69,111,4
69,153,0.5
69,165,4
69,208,3
69,231,5
69,253,4
69,260,5
69,292,0.5
69,293,5
69,296,5
69,327,4.5
69,344,5
69,356,5
69,364,4
69,367,4.5
69,377,4
69,380,3
69,434,3.5
69,454,1.5
69,480,4.5
69,481,4
69,527,5
69,555,5
69,589,5
69,592,5
69,593,5
69,608,5
69,648,1.5
69,780,4
69,1073,4
69,1089,3
69,1090,5
69,1136,5
69,1196,5
69,1198,5
69,1208,4
69,1210,5
69,1222,5
69,1233,4.5
69,1240,5
69,1258,5
69,1259,5
69,1291,5
69,1356,1
69,1527,1
69,1580,0.5
69,1589,4
69,1617,5
69,1625,4.5
69,1644,3
69,1682,4
69,1704,4.5
69,1923,5
69,2028,5
69,2078,5
69,2115,5
69,2174,4
69,2194,5
69,2329,5
69,2411,0.5
69,2422,2
69,2478,3
69,2571,5
69,2628,1.5
69,2683,4.5
69,2706,5
69,2710,3
69,2762,5
69,2858,5
69,2872,3.5
69,2918,4
69,2959,4.5
69,2997,3
69,3147,4
69,3386,4
69,3481,4
69,3527,4.5
69,3578,4
69,3623,0.5
69,3638,2
69,3793,2
69,3863,3
69,3994,4
69,4022,5
69,4027,5
69,4034,4
69,4226,5
69,4239,3.5
69,4306,4
69,4367,0.5
69,4641,5
69,4728,1
69,4878,5
69,4973,5
69,4993,5
69,4995,4.5
69,5349,4.5
69,5378,4
69,5418,2
69,5445,3.5
69,5669,4.5
69,5903,3
69,5952,5
69,5989,4
69,5995,3.5
69,6016,5
69,6333,1.5
69,6365,2
69,6377,3.5
69,6537,2
69,6711,4.5
69,6874,5
69,6934,0.5
69,7147,4.5
69,7153,5
69,7438,5
69,8368,2.5
69,8636,4.5
69,8961,4
69,31410,5
69,31698,0.5
69,32587,4.5
69,33493,5
69,33794,5
69,44191,2
69,44555,5
69,46578,5
69,47491,5
69,48516,5
69,48738,5
69,48780,5
69,49272,4.5
69,51255,4.5
69,51662,4.5
69,54272,3.5
69,55765,3.5
69,55820,5
69,56782,5
69,58559,5
69,59315,3
69,60684,5
69,64614,4.5
69,67508,4.5
70,10,3.5
70,32,4
70,50,5
70,110,3.5
70,111,4
70,141,3
70,150,4
70,153,2
70,165,2.5
70,185,1.5
70,260,4
70,292,2
70,296,4.5
70,316,1.5
70,318,3.5
70,329,2
70,344,2.5
70,349,2.5
70,356,4
70,357,4
70,367,2.5
70,377,0.5
70,457,3.5
70,480,3.5
70,481,4
70,500,3.5
70,527,4.5
70,539,2.5
70,587,2.5
70,589,3.5
70,590,3.5
70,592,3
70,593,3.5
70,597,0.5
70,648,2.5
70,736,2
70,750,3.5
70,780,2
70,858,4.5
70,866,3.5
70,904,4
70,908,3.5
70,920,3.5
70,1036,3
70,1081,2.5
70,1089,3.5
70,1095,3.5
70,1097,3
70,1136,4.5
70,1179,3.5
70,1193,4
70,1196,3.5
70,1197,5
70,1198,5
70,1200,3.5
70,1201,3
70,1206,3.5
70,1210,3.5
70,1213,4
70,1214,4
70,1221,4.5
70,1223,4
70,1228,3
70,1240,3.5
70,1247,3.5
70,1252,3.5
70,1262,4.5
70,1265,5
70,1270,3.5
70,1276,3.5
70,1291,3.5
70,1296,3
70,1380,1.5
70,1393,4
70,1449,4
70,1500,4
70,1517,3.5
70,1527,3
70,1552,2
70,1580,3
70,1587,2.5
70,1610,3.5
70,1617,2.5
70,1682,3
70,1704,4
70,1923,3.5
70,1957,4
70,1959,4
70,1961,4
70,1968,3.5
70,2003,2.5
70,2023,4
70,2028,4.5
70,2065,3
70,2115,3.5
70,2150,4.5
70,2174,2
70,2231,4
70,2291,3
70,2391,4.5
70,2469,2
70,2571,3.5
70,2628,1
70,2683,3.5
70,2686,5
70,2706,3.5
70,2716,3.5
70,2739,3.5
70,2762,4
70,2797,4.5
70,2858,4
70,2916,3
70,2947,4
70,2997,4.5
70,3147,4
70,3263,3.5
70,3448,3.5
70,3450,3.5
70,3471,4
70,3534,4
70,3578,4
70,3793,2.5
70,3897,3.5
70,3948,2
70,3996,3
70,4002,4
70,4008,4.5
70,4011,4
70,4027,3.5
70,4034,3.5
70,4226,4.5
70,4306,4
70,4321,2.5
70,4878,3
70,4886,3
70,4896,2.5
70,4963,3
70,4973,5
70,4993,4.5
70,5013,3.5
70,5349,2.5
70,5378,1.5
70,5418,3.5
70,5445,4
70,5670,4
70,5952,4.5
70,6082,2.5
70,6365,2.5
70,6377,3.5
70,6539,2.5
70,6658,3
70,6711,5
70,6787,3.5
70,6791,2.5
70,6874,2
70,6991,3.5
70,7104,2.5
70,7153,4.5
70,7256,4
70,7361,3.5
70,7460,2.5
70,7723,2
70,8360,3
70,8368,2.5
70,8636,3.5
70,8665,3.5
70,8961,4.5
70,25834,3.5
70,26333,2.5
70,26345,3
70,26567,3
70,30749,3.5
70,30812,3.5
70,32174,3
70,33493,1.5
70,33794,3.5
70,36517,4
70,39934,2
70,45722,2
70,46578,3.5
70,47774,4
70,48385,2
70,48394,4.5
70,48516,3
70,49272,4
70,55820,4
70,56367,4.5
70,59976,2.5
70,60069,3
70,63082,4.5
70,63393,0.5
70,64839,4
70,69849,3.5
70,71264,2.5
70,71302,2
70,71537,0.5
71,50,5
71,110,5
71,150,5
71,260,5
71,318,5
71,356,5
71,380,5
71,457,5
71,480,5
71,527,5
71,590,5
71,1196,5
71,1197,3
71,1198,5
71,1291,5
71,1721,5
71,2571,3
71,2716,4
71,3408,5
71,4306,5
71,4886,4
71,8665,4
71,50872,4
71,68157,5
71,68954,4
71,69122,4
71,72998,5
71,76093,5
71,79132,4
71,80463,4
71,81591,4
71,86833,4
71,86911,3
71,87869,4
71,99114,3
71,122886,2
72,2,2
72,6,4
72,7,4
72,11,5
72,16,4
72,17,5
72,18,4
72,21,5
72,24,4
72,25,4
72,32,4
72,34,1
72,39,4
72,45,1
72,47,4
72,50,5
72,62,4
72,69,1
72,70,4
72,72,3
72,76,3
72,78,4
72,81,3
72,94,4
72,95,2
72,100,4
72,110,4
72,111,3
72,118,2
72,141,4
72,147,4
72,150,4
72,151,4
72,153,1
72,157,3
72,163,3
72,165,4
72,168,2
72,180,2
72,182,2
72,186,1
72,193,1
72,194,4
72,195,2
72,198,2
72,203,4
72,208,1
72,222,3
72,223,5
72,224,3
72,231,1
72,235,4
72,236,3
72,252,3
72,253,3
72,256,2
72,260,5
72,261,4
72,273,3
72,276,4
72,281,3
72,288,3
72,292,3
72,296,5
72,300,3
72,303,1
72,305,2
72,317,1
72,318,5
72,322,4
72,337,4
72,338,3
72,339,3
72,342,5
72,345,3
72,349,4
72,353,5
72,354,3
72,356,5
72,357,4
72,361,3
72,364,4
72,367,2
72,368,4
72,370,2
72,372,3
72,377,3
72,380,2
72,381,4
72,383,4
72,386,2
72,407,4
72,410,3
72,412,2
72,428,4
72,431,2
72,436,2
72,440,5
72,441,2
72,442,3
72,451,3
72,455,2
72,457,5
72,466,3
72,468,3
72,471,5
72,474,5
72,480,4
72,481,4
72,490,3
72,491,4
72,497,5
72,500,2
72,505,3
72,506,3
72,508,4
72,509,3
72,516,2
72,518,3
72,520,2
72,527,5
72,531,1
72,537,4
72,538,4
72,539,5
72,540,3
72,541,4
72,543,4
72,544,2
72,550,3
72,551,3
72,553,3
72,555,3
72,556,4
72,569,2
72,586,3
72,587,3
72,588,5
72,589,2
72,590,4
72,592,5
72,593,5
72,594,4
72,595,5
72,597,3
72,599,4
72,606,3
72,608,4
72,611,4
72,616,3
72,635,4
72,648,1
72,663,2
72,671,5
72,674,2
72,685,4
72,707,3
72,708,3
72,719,3
72,724,3
72,733,3
72,736,5
72,762,2
72,778,3
72,780,4
72,785,1
72,799,3
72,802,5
72,830,3
72,832,4
72,838,2
72,852,3
72,858,5
72,880,2
72,881,1
72,898,4
72,899,5
72,902,4
72,903,3
72,904,4
72,905,4
72,912,5
72,913,4
72,914,4
72,915,4
72,916,4
72,919,5
72,920,5
72,923,5
72,924,3
72,930,4
72,932,3
72,934,2
72,937,4
72,942,4
72,943,4
72,944,4
72,949,5
72,953,5
72,954,4
72,967,3
72,969,4
72,984,5
72,996,1
72,1012,4
72,1013,1
72,1021,2
72,1022,4
72,1027,4
72,1028,4
72,1033,3
72,1035,5
72,1036,5
72,1042,4
72,1049,3
72,1050,4
72,1059,4
72,1060,5
72,1061,4
72,1073,4
72,1079,4
72,1088,4
72,1089,4
72,1090,4
72,1091,1
72,1092,3
72,1094,3
72,1095,4
72,1097,4
72,1101,3
