,0,1,2
946,72.0,1291.0,0.0
947,72.0,1357.0,0.0
948,72.0,1377.0,0.0
949,72.0,1457.0,0.0
950,72.0,1499.0,0.0
951,72.0,1573.0,0.0
952,72.0,1580.0,0.0
953,72.0,1589.0,0.0
954,72.0,1884.0,0.0
955,72.0,1894.0,0.0
956,72.0,1924.0,0.0
957,72.0,1962.0,0.0
958,72.0,2093.0,0.0
959,72.0,2108.0,0.0
960,72.0,2139.0,0.0
961,72.0,2141.0,0.0
962,72.0,2146.0,0.0
963,72.0,2269.0,0.0
964,72.0,2407.0,0.0
965,72.0,2424.0,0.0
966,72.0,2433.0,0.0
967,72.0,2478.0,0.0
968,72.0,2504.0,0.0
969,72.0,2616.0,0.0
970,72.0,2640.0,0.0
971,72.0,2667.0,0.0
972,72.0,2718.0,0.0
973,72.0,2903.0,0.0
974,72.0,2959.0,0.0
975,72.0,3020.0,0.0
976,72.0,3107.0,0.0
977,72.0,3108.0,0.0
978,72.0,3255.0,0.0
979,72.0,3263.0,0.0
980,72.0,3324.0,0.0
981,72.0,3361.0,0.0
982,72.0,3481.0,0.0
983,72.0,3507.0,0.0
984,72.0,3546.0,0.0
985,72.0,3706.0,0.0
986,72.0,3717.0,0.0
987,72.0,3811.0,0.0
988,72.0,3869.0,0.0
989,72.0,3952.0,0.0
990,73.0,6.0,0.0
991,73.0,25.0,0.0
992,73.0,88.0,0.0
993,73.0,260.0,0.0
994,74.0,292.0,0.0
995,74.0,590.0,0.0
996,75.0,50.0,0.0
997,75.0,151.0,0.0
998,75.0,454.0,0.0
999,75.0,509.0,0.0
1000,75.0,539.0,0.0
1001,75.0,1059.0,0.0
1002,75.0,1073.0,0.0
1003,75.0,1080.0,0.0
1004,75.0,1097.0,0.0
1005,75.0,1196.0,0.0
1006,75.0,1197.0,0.0
1007,75.0,1201.0,0.0
1008,75.0,1214.0,0.0
1009,75.0,1302.0,0.0
1010,75.0,1370.0,0.0
1011,75.0,1380.0,0.0
1012,75.0,1961.0,0.0
1013,75.0,1968.0,0.0
1014,75.0,2000.0,0.0
1015,75.0,2006.0,0.0
1016,75.0,2081.0,0.0
1017,75.0,2369.0,0.0
1018,75.0,2406.0,0.0
1019,75.0,2454.0,0.0
1020,75.0,2724.0,0.0
1021,75.0,3020.0,0.0
1022,75.0,3273.0,0.0
1023,75.0,3285.0,0.0
1024,75.0,3489.0,0.0
1025,75.0,3753.0,0.0
1026,75.0,3793.0,0.0
1027,75.0,3868.0,0.0
1028,75.0,5377.0,0.0
1029,75.0,6218.0,0.0
1030,75.0,6711.0,0.0
1031,75.0,7361.0,0.0
1032,75.0,41285.0,0.0
1033,75.0,46723.0,0.0
1034,75.0,46965.0,0.0
1035,75.0,49272.0,0.0
1036,75.0,56174.0,0.0
1037,75.0,59501.0,0.0
1038,75.0,64957.0,0.0
1039,75.0,67734.0,0.0
1040,75.0,72011.0,0.0
1041,75.0,81591.0,0.0
1042,75.0,81788.0,0.0
1043,75.0,96821.0,0.0
1044,75.0,97938.0,0.0
1045,75.0,104374.0,0.0
1046,75.0,115149.0,0.0
1047,75.0,140174.0,0.0
1048,75.0,168248.0,0.0
1049,76.0,1172.0,0.0
1050,76.0,1682.0,0.0
1051,76.0,2324.0,0.0
1052,76.0,2997.0,0.0
1053,76.0,5995.0,0.0
1054,76.0,7154.0,0.0
1055,76.0,32840.0,0.0
1056,76.0,37729.0,0.0
1057,76.0,44694.0,0.0
1058,76.0,46578.0,0.0
1059,76.0,48082.0,0.0
1060,76.0,48394.0,0.0
1061,76.0,48738.0,0.0
1062,76.0,66097.0,0.0
1063,76.0,67255.0,0.0
1064,76.0,69122.0,0.0
1065,76.0,71520.0,0.0
1066,77.0,235.0,0.0
1067,77.0,316.0,0.0
1068,77.0,329.0,0.0
1069,77.0,367.0,0.0
1070,77.0,531.0,0.0
1071,77.0,552.0,0.0
1072,78.0,1907.0,0.0
1073,78.0,2078.0,0.0
1074,78.0,2355.0,0.0
1075,78.0,2918.0,0.0
1076,78.0,5618.0,0.0
1077,78.0,8636.0,0.0
1078,78.0,166534.0,0.0
1079,79.0,555.0,0.0
1080,80.0,22.0,0.0
1081,80.0,47.0,0.0
1082,80.0,140.0,0.0
1083,80.0,193.0,0.0
1084,80.0,315.0,0.0
1085,80.0,337.0,0.0
1086,80.0,371.0,0.0
1087,80.0,387.0,0.0
1088,80.0,393.0,0.0
1089,80.0,441.0,0.0
1090,80.0,442.0,0.0
1091,80.0,500.0,0.0
1092,80.0,507.0,0.0
1093,80.0,524.0,0.0
1094,80.0,608.0,0.0
1095,80.0,832.0,0.0
1096,80.0,1213.0,0.0
1097,80.0,1320.0,0.0
1098,80.0,1342.0,0.0
1099,80.0,1457.0,0.0
1100,80.0,1609.0,0.0
1101,80.0,1681.0,0.0
1102,80.0,2194.0,0.0
1103,80.0,2231.0,0.0
1104,80.0,2265.0,0.0
1105,80.0,2268.0,0.0
1106,80.0,2315.0,0.0
1107,80.0,2411.0,0.0
1108,80.0,2616.0,0.0
1109,80.0,2641.0,0.0
1110,80.0,2835.0,0.0
1111,80.0,2860.0,0.0
1112,80.0,2889.0,0.0
1113,80.0,2990.0,0.0
1114,80.0,3444.0,0.0
1115,80.0,3665.0,0.0
1116,80.0,3740.0,0.0
1117,80.0,3755.0,0.0
1118,80.0,3864.0,0.0
1119,80.0,3967.0,0.0
1120,80.0,3969.0,0.0
1121,80.0,3978.0,0.0
1122,80.0,4254.0,0.0
1123,80.0,4255.0,0.0
1124,80.0,4305.0,0.0
1125,80.0,4310.0,0.0
1126,80.0,4343.0,0.0
1127,81.0,2124.0,0.0
1128,82.0,3462.0,0.0
1129,82.0,3483.0,0.0
1130,82.0,4873.0,0.0
1131,82.0,4973.0,0.0
1132,82.0,5196.0,0.0
1133,82.0,5995.0,0.0
1134,82.0,7177.0,0.0
1135,82.0,55247.0,0.0
1136,82.0,59018.0,0.0
1137,82.0,60069.0,0.0
1138,82.0,68442.0,0.0
1139,82.0,94815.0,0.0
1140,82.0,99045.0,0.0
1141,82.0,101068.0,0.0
1142,82.0,143009.0,0.0
1143,83.0,1242.0,0.0
1144,83.0,2455.0,0.0
1145,84.0,858.0,0.0
1146,84.0,1230.0,0.0
1147,84.0,1252.0,0.0
1148,84.0,1517.0,0.0
1149,84.0,1947.0,0.0
1150,84.0,2712.0,0.0
1151,84.0,3468.0,0.0
1152,84.0,5464.0,0.0
1153,84.0,6863.0,0.0
1154,84.0,6942.0,0.0
1155,84.0,7034.0,0.0
1156,84.0,7147.0,0.0
1157,84.0,27266.0,0.0
1158,84.0,39524.0,0.0
1159,84.0,44555.0,0.0
1160,84.0,48385.0,0.0
1161,84.0,68511.0,0.0
1162,84.0,71464.0,0.0
1163,84.0,90531.0,0.0
1164,84.0,98491.0,0.0
1165,84.0,110387.0,0.0
1166,84.0,145514.0,0.0
1167,84.0,158972.0,0.0
1168,84.0,176371.0,0.0
1169,85.0,165.0,0.0
1170,85.0,222.0,0.0
1171,85.0,235.0,0.0
1172,85.0,263.0,0.0
1173,85.0,500.0,0.0
1174,86.0,19.0,0.0
1175,86.0,21.0,0.0
1176,86.0,780.0,0.0
1177,86.0,1094.0,0.0
1178,86.0,1196.0,0.0
1179,86.0,1197.0,0.0
1180,86.0,1249.0,0.0
1181,86.0,1259.0,0.0
1182,86.0,1307.0,0.0
1183,86.0,1610.0,0.0
1184,86.0,2000.0,0.0
1185,86.0,2111.0,0.0
1186,86.0,2294.0,0.0
1187,86.0,2378.0,0.0
1188,86.0,2405.0,0.0
1189,86.0,2463.0,0.0
1190,86.0,2628.0,0.0
1191,86.0,2657.0,0.0
1192,86.0,2794.0,0.0
1193,86.0,2918.0,0.0
1194,87.0,223.0,0.0
1195,87.0,1214.0,0.0
1196,87.0,1270.0,0.0
1197,87.0,1372.0,0.0
1198,87.0,3175.0,0.0
1199,87.0,4226.0,0.0
1200,88.0,1616.0,0.0
1201,88.0,3624.0,0.0
1202,89.0,58.0,0.0
1203,89.0,1028.0,0.0
1204,89.0,1092.0,0.0
1205,89.0,1233.0,0.0
1206,89.0,1258.0,0.0
1207,89.0,1307.0,0.0
1208,89.0,1380.0,0.0
1209,89.0,1580.0,0.0
1210,89.0,1704.0,0.0
1211,89.0,1721.0,0.0
1212,89.0,1954.0,0.0
1213,89.0,2424.0,0.0
1214,89.0,2762.0,0.0
1215,89.0,2947.0,0.0
1216,89.0,3418.0,0.0
1217,89.0,4014.0,0.0
1218,89.0,4025.0,0.0
1219,89.0,5299.0,0.0
1220,89.0,5989.0,0.0
1221,90.0,95.0,0.0
1222,90.0,1367.0,0.0
1223,90.0,1409.0,0.0
1224,91.0,215.0,0.0
1225,91.0,593.0,0.0
1226,91.0,1962.0,0.0
1227,91.0,2950.0,0.0
1228,91.0,6870.0,0.0
1229,91.0,6890.0,0.0
1230,91.0,27727.0,0.0
1231,91.0,33493.0,0.0
1232,91.0,40819.0,0.0
1233,91.0,43376.0,0.0
1234,91.0,85414.0,0.0
1235,91.0,89774.0,0.0
1236,91.0,108928.0,0.0
1237,91.0,112552.0,0.0
1238,91.0,112623.0,0.0
1239,91.0,115713.0,0.0
1240,92.0,1240.0,0.0
1241,92.0,2918.0,0.0
1242,92.0,3071.0,0.0
1243,92.0,5010.0,0.0
1244,93.0,1197.0,0.0
1245,93.0,2572.0,0.0
1246,93.0,2581.0,0.0
1247,93.0,2918.0,0.0
1248,93.0,8874.0,0.0
1249,93.0,50601.0,0.0
1250,93.0,71535.0,0.0
1251,93.0,72998.0,0.0
1252,93.0,74275.0,0.0
1253,93.0,96281.0,0.0
1254,93.0,97172.0,0.0
1255,93.0,115617.0,0.0
1256,93.0,175475.0,0.0
1257,93.0,176211.0,0.0
1258,94.0,32.0,0.0
1259,94.0,160.0,0.0
1260,94.0,185.0,0.0
1261,94.0,587.0,0.0
1262,95.0,318.0,0.0
1263,95.0,912.0,0.0
1264,95.0,1265.0,0.0
1265,95.0,1732.0,0.0
1266,95.0,2019.0,0.0
1267,95.0,2936.0,0.0
1268,95.0,3629.0,0.0
1269,95.0,3871.0,0.0
1270,95.0,5291.0,0.0
1271,95.0,7147.0,0.0
1272,95.0,8607.0,0.0
1273,95.0,8950.0,0.0
1274,95.0,44191.0,0.0
1275,95.0,51255.0,0.0
1276,95.0,54001.0,0.0
1277,95.0,85885.0,0.0
1278,95.0,97752.0,0.0
1279,95.0,99114.0,0.0
1280,95.0,100556.0,0.0
1281,95.0,104879.0,0.0
1282,95.0,104944.0,0.0
1283,95.0,140174.0,0.0
1284,95.0,151597.0,0.0
1285,95.0,157498.0,0.0
1286,95.0,168252.0,0.0
1287,96.0,527.0,0.0
1288,96.0,5971.0,0.0
1289,96.0,46578.0,0.0
1290,96.0,77561.0,0.0
1291,96.0,82461.0,0.0
1292,96.0,86332.0,0.0
1293,96.0,93297.0,0.0
1294,96.0,102125.0,0.0
1295,96.0,115617.0,0.0
1296,97.0,110.0,0.0
1297,97.0,1722.0,0.0
1298,97.0,2000.0,0.0
1299,97.0,2379.0,0.0
1300,97.0,2699.0,0.0
1301,97.0,3404.0,0.0
1302,98.0,39.0,0.0
1303,98.0,1028.0,0.0
1304,98.0,1270.0,0.0
1305,98.0,1380.0,0.0
1306,98.0,1513.0,0.0
1307,98.0,7444.0,0.0
1308,98.0,7614.0,0.0
1309,98.0,8533.0,0.0
1310,98.0,46062.0,0.0
1311,98.0,58047.0,0.0
1312,98.0,77414.0,0.0
1313,98.0,91104.0,0.0
1314,98.0,92509.0,0.0
1315,98.0,96821.0,0.0
1316,98.0,104728.0,0.0
1317,98.0,121190.0,0.0
1318,98.0,133419.0,0.0
1319,99.0,356.0,0.0
1320,99.0,1204.0,0.0
1321,99.0,2329.0,0.0
1322,99.0,3307.0,0.0
1323,99.0,3362.0,0.0
1324,99.0,5618.0,0.0
1325,100.0,58.0,0.0
1326,100.0,590.0,0.0
1327,100.0,608.0,0.0
1328,100.0,852.0,0.0
1329,100.0,4424.0,0.0
