,userId,movieId,rating,timestamp
11525,84,2194,2.5,1481638350
10680,78,78772,4.0,1498277798
10513,76,42163,3.5,1302469941
10734,80,42,4.0,993230826
6191,43,7569,3.0,1170849444
4951,31,59315,2.0,1256229802
7928,61,1416,4.0,986604936
12217,89,4973,4.5,1266620972
7086,57,5225,4.0,1142400219
12749,95,3736,4.0,1511480583
9427,72,1653,3.0,980796554
13067,98,6593,3.0,1450047356
5387,38,5971,4.5,1349689879
7535,59,2087,3.5,1111477193
9287,72,1089,4.0,980652470
1079,4,99114,4.0,1573938148
9673,72,2786,2.0,980652142
4213,23,2929,5.0,943136192
7233,57,55280,4.5,1197439882
6504,46,6502,3.0,1248365800
5641,41,44,3.0,944573052
6562,47,260,4.0,855093992
9509,72,2053,1.0,980794608
9452,72,1784,4.0,980649783
5526,39,319,4.0,1395455218
11841,85,1088,2.0,844550986
2154,12,3034,4.0,940873827
6001,43,1641,2.5,1170493594
4723,31,2427,1.5,1256225447
2172,12,3253,4.0,963590544
12910,96,54286,4.0,1443313420
7255,57,59784,4.0,1216617515
10625,77,588,3.0,832021635
3913,23,369,4.0,942967197
7265,57,64575,4.0,1230509037
8413,65,103772,5.0,1473433574
11140,80,3623,5.0,993231707
2486,13,589,4.0,1279447416
8394,64,109374,4.5,1434644812
3604,19,112512,4.0,1457188000
1588,9,1222,4.0,859385079
7938,61,1517,4.0,986604030
6875,55,7063,4.5,1394134578
10481,76,7147,5.0,1303871311
5561,40,527,4.5,1240756606
7138,57,8373,2.5,1142530460
9435,72,1687,4.0,980643509
9663,72,2722,4.0,980643491
10473,76,5298,5.0,1290469176
1253,6,161,2.0,945141530
1146,4,189333,4.0,1573941041
6669,50,455,2.5,1402504750
1294,7,329,3.0,835444792
6313,44,88744,5.0,1489523231
2687,13,8957,3.5,1316661029
11107,80,3255,1.0,993232607
1195,5,372,4.0,833146785
6217,43,27266,3.0,1170849807
7728,59,8291,3.5,1111476793
8765,69,3481,4.0,1242591771
12114,89,1101,3.5,1266620775
9553,72,2193,2.0,980799125
6780,52,55247,5.0,1298356044
10607,77,339,3.0,832021510
281,3,1089,4.0,1484753654
9657,72,2712,3.0,980796817
1810,12,500,4.0,1167582345
7844,61,585,3.0,986604313
8661,68,5995,4.0,1472117309
10402,75,177593,4.0,1537218913
11169,80,3940,1.0,993444333
976,4,6550,3.5,1573941088
2794,13,67087,4.0,1301869746
464,3,6281,2.5,1566089962
7918,61,1375,4.0,986603621
5087,35,89470,4.0,1511296571
1189,5,340,5.0,830786668
198,2,4857,1.0,1141415978
3062,18,589,4.0,1108273473
11573,84,5955,2.0,1481830210
6704,50,3825,4.0,1402505560
704,3,71535,4.0,1439473050
2731,13,48774,5.0,1238046494
12335,91,79091,3.0,1385852511
3532,19,85788,3.0,1446909881
11718,84,91227,2.5,1481638654
8230,62,40278,4.0,1148504629
12807,95,60069,4.0,1510350822
12964,97,552,4.5,1075924550
11189,80,4011,5.0,993230520
2664,13,7361,3.5,1265058963
5735,41,1858,3.0,944573108
12916,96,69757,5.0,1443313606
4281,25,186,3.0,836217158
11192,80,4025,1.0,993229925
12549,93,6936,4.5,1496530646
1199,5,440,3.0,831900153
12120,89,1206,3.5,1266620635
612,3,49822,4.0,1566091372
2803,13,68954,3.5,1297908352
9744,72,3247,3.0,980651584
9573,72,2302,4.0,980649915
2060,12,2253,3.0,940801028
9909,73,799,3.0,857830006
12861,95,111659,2.5,1511480583
6384,46,541,4.0,1248366613
3557,19,95510,1.5,1446298705
5948,43,1193,3.5,1169598273
9000,70,25834,3.5,1255206025
6496,46,5385,3.0,1248368797
9141,72,353,5.0,980642683
2804,13,69122,4.0,1297908506
7093,57,5418,4.0,1142403503
2104,12,2599,3.5,1119355529
5968,43,1253,2.5,1170847476
4778,31,3649,2.0,1256226340
11272,82,608,3.5,1437242431
11198,80,4085,1.0,993231557
4082,23,1810,3.0,942965362
373,3,4069,3.0,1566090275
4727,31,2520,2.0,1256226157
9608,72,2428,4.0,980623339
12329,91,68954,3.5,1385509612
7308,58,1219,5.0,1337200221
6573,47,349,3.0,855094830
695,3,69844,3.5,1492785566
7689,59,6333,3.5,1111477484
10367,75,99114,4.5,1537208454
2855,13,87306,3.5,1320265803
4165,23,2410,3.0,943135213
3654,19,148468,4.5,1450544891
2032,12,2042,1.0,1119355456
1519,9,594,5.0,859383047
354,3,3969,4.0,1439473087
5311,38,2028,4.0,1417643652
1522,9,611,1.0,859384209
10710,79,272,5.0,828708507
3077,18,919,4.0,1108273760
7088,57,5299,3.5,1142398610
2465,13,216,3.0,1320265412
12099,89,914,5.0,1266129641
7941,61,1569,3.0,986603675
11036,80,2605,4.0,993229756
9625,72,2501,4.0,980653326
3571,19,99114,3.0,1445259133
525,3,8666,3.0,1439474272
9739,72,3184,3.0,983650651
12489,92,6539,4.5,1150129030
1514,9,588,5.0,859382967
2831,13,77364,2.5,1297899007
6863,55,3677,4.5,1394135249
7438,59,910,2.5,1111476283
10013,75,1036,4.0,1537207886
4534,30,1197,5.0,1488510902
7305,58,1204,4.5,1337200176
8007,61,2387,4.0,986611192
4237,24,318,4.5,1366520159
1839,12,608,5.0,940766889
8270,62,50851,4.0,1229434251
13211,99,2762,1.5,1511720857
1591,9,1246,4.0,859384512
2267,12,4308,3.5,1137234111
6129,43,4878,4.5,1169599722
2625,13,5444,3.5,1278443235
243,2,30749,5.0,1141417778
12679,94,597,3.0,845105663
12541,93,6155,4.0,1496530595
13185,99,1203,5.0,1511720041
5946,43,1148,4.5,1169598610
11938,86,2100,4.0,945670004
8940,70,2739,3.5,1255205099
9551,72,2171,3.0,980650065
1529,9,914,5.0,859385363
3596,19,109487,4.0,1445258772
3646,19,142450,4.5,1450544885
805,3,103228,3.0,1484755717
6833,54,2640,4.5,1134594613
1665,10,2094,1.5,1227570889
5938,43,1047,2.5,1169595037
4225,23,3072,5.0,945754103
11814,85,368,4.0,844550675
12216,89,4963,3.0,1266620902
10850,80,891,2.0,993444365
8244,62,45499,3.5,1180310028
4707,31,2028,2.5,1256229902
2843,13,79185,3.5,1297905700
467,3,6323,4.0,1439473218
11168,80,3901,1.0,993230233
10723,80,6,5.0,993230500
10812,80,511,3.0,993232009
2443,12,72226,3.5,1291385398
425,3,5349,4.0,1439472655
7285,58,750,5.0,1337200314
9954,75,260,4.0,1537207542
8991,70,7256,4.0,1255206010
13017,97,6946,4.5,1076269582
5610,40,5952,4.5,1240754422
5382,38,5878,4.0,1417644552
1985,12,1586,3.0,940767209
10435,76,1342,3.5,1191101927
4496,29,73,3.5,1340066057
1212,5,593,5.0,831900433
5599,40,2858,5.0,1240754435
11530,84,2594,4.5,1481637811
672,3,63113,4.0,1439473453
1647,10,380,3.5,1227571369
251,2,35836,0.5,1141417449
111,2,1275,4.5,1141417237
210,2,5574,3.0,1141416403
3374,19,6874,4.0,1445258761
7190,57,35836,4.0,1142445502
2862,14,50,5.0,1506209168
5192,36,1199,3.0,867952242
7721,59,7790,3.0,1111476968
4645,31,1097,3.0,1256229812
528,3,8798,3.5,1439472905
10339,75,84392,3.5,1537272099
9951,75,185,2.5,1537348624
2238,12,3996,2.5,1119355696
5560,40,481,4.5,1240754289
12295,91,6810,3.5,1385507625
8533,67,367,3.0,975662161
11247,81,1354,4.5,1371051601
9235,72,838,2.0,980646770
10612,77,364,3.0,832022202
6070,43,2949,3.5,1170849294
11237,80,4367,4.0,993230110
10257,75,36517,3.0,1537218538
6906,56,1917,0.5,1166775581
10542,76,57792,4.0,1286750492
12497,92,33166,5.0,1150129543
2133,12,2871,4.0,1167582466
614,3,50872,4.0,1439472823
9839,72,3826,3.0,980556119
7225,57,52281,4.5,1179704633
733,3,81591,5.0,1492785564
6813,53,109487,3.0,1459661814
4507,29,1644,1.5,1340065776
436,3,5502,3.0,1439474826
11934,86,2050,4.0,945670289
13023,98,527,3.5,1450046647
5698,41,1220,4.0,944573052
3308,19,4011,3.5,1445286017
6661,50,150,3.5,1402505327
8445,66,150,3.0,1138600880
386,3,4366,3.5,1439473740
11857,86,393,2.0,945755081
9514,72,2080,5.0,980557454
775,3,93805,3.5,1439475044
4863,31,6620,1.5,1256226366
10116,75,2375,3.0,1537466560
1439,8,1580,5.0,890510873
6274,43,51077,2.5,1176531067
12619,93,122904,3.5,1496542852
12205,89,3448,5.0,1266621719
8247,62,46335,2.5,1166011960
10879,80,1270,2.0,993232391
3451,19,44191,3.5,1446298191
55,1,8014,3.5,1147869155
5513,38,91630,3.5,1417644964
394,3,4571,3.0,1439474819
11961,86,2692,5.0,945462492
283,3,1148,5.0,1439474452
8811,69,32587,4.5,1242578197
5779,41,2421,2.0,944572627
2826,13,74789,3.0,1278462169
915,4,780,2.0,1573938243
11481,84,750,3.5,1481630291
11630,84,38159,4.5,1481637724
5644,41,95,4.0,944573052
1966,12,1466,2.5,1119355308
3765,21,5989,5.0,1456284939
5723,41,1580,4.0,944572899
11450,83,2804,5.0,1059510916
2868,14,1265,4.5,1506209098
11361,82,8360,2.5,1437242532
4734,31,2640,3.0,1256230391
11238,80,4368,1.0,993230086
5959,43,1215,4.0,1169599067
3431,19,31660,3.5,1450544951
5120,36,168,3.0,834413403
52,1,7938,2.5,1147878063
1497,9,442,3.0,859383979
5903,43,480,4.0,1169596467
10729,80,24,1.0,993445014
13259,100,707,4.0,862168643
6888,55,71033,4.0,1394135038
4528,29,87485,3.5,1340067440
3154,18,2947,3.0,1108274746
10898,80,1405,1.0,993232948
3522,19,81834,3.0,1451511355
10487,76,8368,3.0,1327220202
5876,43,185,2.5,1170492660
9290,72,1092,3.0,980801572
2745,13,53125,1.5,1278739849
2419,12,55052,4.0,1266934552
8896,70,1240,3.5,1255209608
369,3,4023,4.0,1439473162
9992,75,608,3.5,1537348503
9747,72,3254,3.0,980651584
3221,19,594,2.5,1450544692
2730,13,48516,5.0,1238029621
6826,54,1374,4.0,1134594563
518,3,8370,4.0,1484754297
6110,43,3977,2.5,1170492083
6074,43,2987,3.0,1170491838
8784,69,4993,5.0,1242578228
6664,50,344,5.0,1402505371
764,3,89753,4.0,1566091047
12720,95,1266,3.0,1511480583
12575,93,47122,4.0,1496530691
7881,61,1021,3.0,986603951
4684,31,1580,3.0,1256229363
4791,31,3994,1.5,1256230114
12334,91,78039,3.0,1385852640
5664,41,474,4.0,944572961
13002,97,3489,4.5,1076271436
13280,100,1193,5.0,862169731
13180,99,953,3.5,1511720919
8558,67,849,4.0,975664200
7008,57,2335,3.5,1142403031
5601,40,3006,3.0,1240754212
3127,18,2028,2.0,1108274415
3698,20,2628,4.5,1062004120
331,3,3471,4.0,1439474733
2929,15,1961,5.0,946011361
11671,84,63082,3.0,1481828730
5802,41,2688,4.0,944571476
6954,57,608,4.5,1142399672
11042,80,2643,1.0,993230375
11382,82,46578,4.5,1437237020
12589,93,69644,2.0,1496530243
12701,95,924,2.0,1510440260
3092,18,1214,4.0,1108273721
2231,12,3893,2.0,1119355727
3671,20,780,5.0,1155082344
8251,62,47518,3.5,1180309775
8520,67,44,1.0,975664200
2097,12,2481,3.5,1227885190
3896,23,232,4.0,942964706
4768,31,3401,2.0,1256226838
1905,12,1196,5.0,940857058
10684,78,81562,4.5,1498276094
11052,80,2719,1.0,993325894
3870,23,25,4.0,942964646
5429,38,8961,3.5,1417643984
1553,9,1019,4.0,859384455
6549,47,95,2.0,855093790
10291,75,55820,2.5,1537208542
6316,44,93363,4.5,1489523390
3699,20,2716,4.5,1155082318
10391,75,125916,3.0,1537219535
4917,31,48304,2.5,1256226539
13289,100,1393,4.0,862168607
9813,72,3614,4.0,980650214
9439,72,1704,5.0,980653586
3746,21,750,4.0,1456285387
11653,84,55442,3.0,1481638956
12368,91,103980,3.0,1385508510
1420,8,1270,4.0,890489513
10287,75,54372,4.0,1537219861
11255,81,3257,2.0,1371051463
10002,75,903,5.0,1537348744
689,3,68793,3.0,1566090992
6827,54,1674,3.5,1134595315
3809,21,82461,3.0,1456285248
6511,46,7114,3.5,1248367204
12952,97,22,3.5,1075924578
3933,23,506,3.0,942971224
11071,80,2890,2.0,993326162
5263,37,97304,4.5,1456485739
1639,10,50,5.0,1227571375
7761,60,2069,5.0,939583677
10906,80,1483,2.0,993325738
6138,43,5010,3.0,1170494297
10401,75,168250,4.0,1537257919
8899,70,1262,4.5,1255205437
11392,82,56607,3.5,1437242376
8888,70,1201,3.0,1255205334
8588,67,2006,3.0,975663969
11494,84,1201,4.0,1481630222
2119,12,2746,3.0,1119354946
6341,45,562,4.0,839541052
10553,76,69640,4.0,1285210942
6346,45,645,4.0,839540985
4450,28,316,5.0,951086624
12938,96,106072,5.0,1443313955
8106,62,50,4.5,1148661064
2627,13,5459,3.0,1278651534
8786,69,5349,4.5,1242591289
10578,76,85774,3.5,1322445727
1744,12,150,2.0,989507784
9291,72,1094,3.0,980796967
1692,11,527,4.0,1208039263
9091,72,110,4.0,980555746
11007,80,2371,1.0,993233119
6630,48,786,4.0,849969361
8309,62,64030,3.5,1229428600
2900,15,480,3.0,946012608
252,2,36527,3.5,1141417382
444,3,5785,2.0,1439473549
5905,43,507,3.5,1170494171
13084,98,43560,4.0,1450047336
4647,31,1172,3.0,1256225431
3754,21,4344,3.5,1456285025
2342,12,7647,4.0,1209130731
11368,82,30749,3.5,1437243363
5222,37,1222,5.0,1456484951
174,2,3107,3.0,1141416048
8013,61,2447,3.0,986611192
1162,5,113,3.0,858626008
6971,57,1247,4.5,1142402936
10852,80,934,1.0,993232639
7833,61,480,5.0,986605617
4081,23,1794,2.0,942965066
7390,59,172,2.0,1111475099
11762,84,160010,3.0,1481830855
2541,13,2115,3.5,1265059165
6650,49,500,5.0,840650975
3504,19,69529,3.5,1445874678
13140,98,107141,4.5,1450048019
7724,59,8147,3.5,1111476938
2252,12,4100,1.0,985369802
81,2,349,4.5,1141417045
4144,23,2301,4.0,942966731
7236,57,55814,5.0,1206236916
11983,86,3033,2.0,945670161
10838,80,778,3.0,993326526
11102,80,3186,4.0,993326735
12001,87,1356,5.0,1542430802
9024,70,64839,4.0,1255205947
9614,72,2453,4.0,980798041
8279,62,53322,4.0,1229437768
6709,50,4239,5.0,1402505427
5623,40,48516,4.5,1240754384
12441,92,1291,5.0,1150129379
10648,78,3000,4.5,1498277635
1383,8,785,4.0,890510270
1678,10,5049,4.0,1227571186
11989,86,3114,5.0,945461278
2898,15,356,5.0,946014478
9153,72,381,4.0,980798440
11206,80,4232,1.0,993230026
2644,13,6365,3.0,1278600562
9229,72,780,4.0,980802715
11188,80,4006,4.0,993231968
8717,69,648,1.5,1242591391
12872,95,122924,3.5,1511480583
4002,23,1193,5.0,945753888
2004,12,1777,2.0,940767953
3613,19,116797,3.5,1445258778
7178,57,33679,2.5,1142402683
4612,31,586,2.0,1256230312
7410,59,471,3.5,1111475160
9888,73,79,3.0,857829861
13164,99,111,3.5,1511720078
7414,59,541,4.0,1111475869
1642,10,193,1.0,1227570860
10075,75,1641,3.5,1537348758
10767,80,296,5.0,993326358
10817,80,540,2.0,993325935
12660,94,410,5.0,845105615
11300,82,2858,3.5,1437241212
7649,59,4878,4.0,1111475689
8543,67,585,3.0,975662801
1338,8,225,2.0,890489928
7705,59,7060,3.0,1111476867
9932,74,434,3.0,846866340
838,3,111759,4.0,1439474679
11455,83,3653,4.5,1059511542
8278,62,53318,4.0,1202806167
1681,10,6383,2.0,1227571082
11769,84,187595,3.0,1545898756
973,4,6156,3.0,1573940406
12222,89,5418,4.0,1266621232
3998,23,1172,5.0,942965936
5597,40,2641,3.5,1240754227
3013,17,122920,4.0,1485581851
8868,70,736,2.0,1255214893
10294,75,56941,1.5,1537218970
1651,10,589,4.0,1227571343
9675,72,2792,5.0,980652037
7339,58,1952,4.5,1337200063
11340,82,5878,4.5,1437241236
1020,4,60069,4.0,1573938516
11079,80,2949,3.0,993231597
3272,19,2081,2.5,1450544698
4074,23,1704,5.0,942964646
3528,19,84187,5.0,1445874481
762,3,89492,4.0,1439473754
5770,41,2376,2.0,944573840
12212,89,4246,3.5,1266621712
9465,72,1876,4.0,980642605
1825,12,543,3.0,940799390
0,1,296,5.0,1147880044
6395,46,912,5.0,1248365074
9577,72,2320,2.0,980798399
6397,46,924,1.5,1248365737
5187,36,1136,4.0,867952278
12246,90,605,5.0,863538520
5812,41,2840,4.0,944570766
9417,72,1616,2.0,980643491
2515,13,1274,5.0,1238018231
11916,86,1394,4.0,945669929
880,3,135569,3.5,1566090688
4169,23,2420,5.0,942968946
12573,93,46578,5.0,1496529657
2608,13,4643,2.5,1278600454
12878,95,143476,4.0,1510439749
3817,21,91529,4.5,1456284700
12673,94,588,4.0,845105513
702,3,71464,4.0,1566090940
5495,38,68358,3.5,1417643848
7387,59,111,3.5,1111476387
5284,38,593,3.5,1417643613
12300,91,7346,3.0,1385853088
693,3,69526,4.0,1439473894
3061,18,588,2.5,1108273514
10047,75,1263,3.0,1537209038
3837,21,134130,5.0,1456284510
7232,57,55276,5.0,1231718411
8714,69,592,5.0,1242574672
4518,29,6755,3.5,1340067734
6263,43,48394,3.0,1169598276
10910,80,1527,4.0,993231609
9348,72,1282,3.0,980794781
7760,60,1965,3.0,939595135
1619,9,1367,5.0,859382185
7199,57,44633,4.5,1221327773
3076,18,858,3.0,1108273557
9219,72,674,2.0,980645174
6629,48,780,5.0,849969220
3481,19,57504,4.0,1445286184
2948,15,2802,3.0,946012553
11132,80,3499,4.0,993444251
12184,89,2542,2.5,1266621541
6541,47,30,3.0,855094251
4764,31,3253,3.0,1256230459
2300,12,5464,3.5,1183550416
11865,86,594,3.0,945462808
13182,99,1178,3.5,1511720638
13151,98,127202,3.5,1450046672
7751,60,1228,5.0,939585665
9562,72,2266,3.0,980652101
1211,5,592,3.0,830786155
4964,32,32,3.0,839020689
9467,72,1883,3.0,980649811
8475,66,1961,4.0,1138600971
2688,13,8961,4.5,1237970263
8535,67,380,3.0,975663969
7798,61,27,4.0,986610010
10924,80,1615,4.0,993325784
9362,72,1339,4.0,980623106
3267,19,1954,3.0,1452952773
5096,35,160980,4.0,1511296373
2085,12,2421,1.0,968257495
11251,81,2379,2.0,1371051620
6463,46,3135,3.5,1248368208
3183,18,6377,4.0,1108274179
5670,41,552,4.0,944573766
5721,41,1552,3.0,944573951
1401,8,1092,5.0,890492967
12207,89,3996,4.0,1266620528
11373,82,39183,2.5,1437240682
2276,12,4700,3.5,1167743542
10439,76,1711,4.5,1285210884
196,2,4571,1.5,1141415984
9763,72,3298,4.0,980797864
10358,75,96610,3.0,1537209383
2409,12,48516,4.0,1291390284
8298,62,59315,3.5,1229434744
8838,70,141,3.0,1255219215
6477,46,3552,4.5,1248365231
907,3,182823,3.0,1566089510
7958,61,1895,3.0,986604404
2440,12,70293,4.5,1266935031
10537,76,55820,3.5,1285219906
417,3,5218,4.0,1439472773
2493,13,778,4.5,1238029952
6234,43,37240,4.5,1169599675
5586,40,1343,3.0,1240754191
2675,13,8533,0.5,1278462331
9667,72,2745,3.0,980971979
9454,72,1799,4.0,980652819
9359,72,1327,3.0,980623365
10999,80,2278,4.0,993230647
12888,95,165219,1.0,1511480583
12492,92,7018,4.0,1150129338
9390,72,1476,3.0,980649762
5194,36,1220,4.0,867952216
1773,12,296,5.0,1119354604
1576,9,1135,4.0,859385207
2561,13,2762,3.0,1265059041
2861,13,89840,3.0,1317262882
10265,75,45720,2.5,1537257566
12900,96,2028,5.0,1443313427
12306,91,27803,5.0,1405250750
1433,8,1440,2.0,890489970
2332,12,6750,3.0,1167573673
900,3,168252,4.0,1492785586
4909,31,43936,2.0,1256225658
999,4,45431,2.0,1573940488
9549,72,2167,2.0,980623043
5947,43,1183,3.5,1170494279
13189,99,1208,3.5,1511720532
13054,98,2918,4.0,1450046812
12855,95,105799,2.0,1511480583
5015,33,6016,4.0,1552804443
806,3,103249,3.5,1484755741
8448,66,318,5.0,1138600889
10951,80,1805,4.0,993325633
381,3,4306,4.0,1439472624
1387,8,875,4.0,890489513
3680,20,1210,5.0,1062004254
8042,61,2826,3.0,986602107
1925,12,1243,5.0,940766356
8813,69,33794,5.0,1242577979
6858,55,2971,4.0,1394134331
2546,13,2296,2.5,1278693025
10982,80,2113,2.0,993444365
8072,61,3275,4.0,986604299
9568,72,2283,2.0,980797752
10010,75,1015,4.0,1537466523
8692,69,165,4.0,1242634085
1656,10,924,4.5,1227571092
1806,12,478,1.5,1137230774
2308,12,5693,4.0,1137234135
2645,13,6377,4.0,1238029123
12059,89,208,2.5,1266620317
9447,72,1752,4.0,982342595
12670,94,539,3.0,845105700
1567,9,1092,4.0,859384566
8999,70,8961,4.5,1255209143
10582,76,88125,3.0,1327220240
13150,98,126548,2.0,1450047009
10233,75,6765,2.5,1537219146
10066,75,1408,4.0,1537208876
7516,59,1617,3.0,1111475686
8637,67,3484,4.0,975661278
2066,12,2318,2.0,942405114
3230,19,924,5.0,1445515773
204,2,4995,5.0,1141416710
9691,72,2877,2.0,980801347
8237,62,43871,3.5,1180310169
9385,72,1425,3.0,980651693
83,2,364,4.5,1141417077
1136,4,173145,2.5,1573941377
5824,41,2989,2.0,944572531
9591,72,2378,1.0,980651889
7639,59,4672,2.5,1111477340
2564,13,2916,3.5,1278461584
7344,58,2300,5.0,1337200086
7680,59,5816,3.5,1111475348
8487,66,3438,1.5,1138601801
5919,43,597,4.0,1170491946
12643,94,231,3.0,845105532
11725,84,96821,2.5,1517764411
2282,12,4973,5.0,1014144295
2370,12,30749,4.5,1209130253
8886,70,1198,5.0,1255209253
10416,76,741,5.0,1191102831
11435,83,372,4.0,1059511014
6957,57,671,4.0,1142402640
4264,25,25,4.0,836217326
9940,75,5,4.0,1537348819
7964,61,1917,3.0,986603997
10079,75,1680,2.5,1537349225
3672,20,858,5.0,1155084883
4526,29,72641,3.5,1340068018
2482,13,520,3.5,1278601369
8220,62,34405,4.0,1149623207
1551,9,1017,3.0,859384663
10144,75,2791,4.0,1537208345
6059,43,2717,2.5,1169595545
12689,95,353,2.5,1511480583
9276,72,1035,5.0,980801244
6361,45,765,3.0,839540812
2089,12,2431,2.5,1119355566
10764,80,288,4.0,993231816
11321,82,4235,4.5,1437243586
2324,12,6331,4.0,1099038902
11305,82,3285,3.0,1437241068
3681,20,1214,5.0,1155082400
9535,72,2133,3.0,980644993
8202,62,8949,4.5,1148746264
5246,37,48774,4.5,1456485690
4825,31,5096,1.5,1256226833
3250,19,1287,4.0,1445874554
9299,72,1127,4.0,980644793
6594,47,728,4.0,855094251
11329,82,4993,3.0,1437243106
6874,55,6918,5.0,1394135049
10778,80,349,3.0,993231049
2329,12,6502,4.0,1183550257
3942,23,535,4.0,942965720
1414,8,1222,3.0,890489383
10573,76,79702,2.0,1286094911
3633,19,134130,3.0,1447532980
5512,38,91542,4.0,1417644828
11607,84,26662,4.0,1481828846
1874,12,1015,3.5,1137233681
7504,59,1348,2.5,1111476362
11501,84,1227,4.5,1481830749
5149,36,468,3.0,835095667
7805,61,48,4.0,986610209
6350,45,653,3.0,839540451
9624,72,2497,2.0,980802215
11006,80,2352,1.0,993232353
4554,30,5459,3.5,1488510917
891,3,148855,4.0,1484755411
12396,91,112556,5.0,1413280768
8435,65,156607,2.5,1473433227
3635,19,134853,4.0,1445258774
3223,19,673,2.5,1450544706
774,3,93363,4.0,1439474752
1813,12,514,3.0,1137234032
7668,59,5316,3.0,1111475336
2892,14,171763,5.0,1506208827
12182,89,2470,3.5,1266621595
11976,86,2915,4.0,945670087
8936,70,2683,3.5,1255209630
9958,75,296,3.0,1537207507
13097,98,63992,4.5,1450047743
12452,92,2000,4.0,1150129362
3309,19,4022,3.5,1445874823
12032,88,2427,4.5,1397607202
1906,12,1197,4.0,940857058
3119,18,1682,3.5,1108273999
2923,15,1580,4.0,946012290
11765,84,165549,4.5,1495637911
3833,21,122886,5.0,1456284519
6992,57,1777,3.5,1142400570
12050,89,47,4.0,1266620121
12912,96,59315,5.0,1443313457
10361,75,97304,4.0,1537218238
9966,75,362,3.0,1537209514
10676,78,63992,5.0,1498277789
3728,20,6582,4.5,1061998420
4664,31,1259,2.5,1256230467
5366,38,5218,2.5,1417644058
2854,13,86332,2.5,1320265131
11834,85,588,3.0,844550343
6127,43,4846,3.0,1170848206
6377,46,105,2.5,1248364742
7276,58,3,5.0,1337179995
189,2,4019,3.5,1141416607
471,3,6377,4.0,1439472644
2532,13,1732,5.0,1279572885
4394,27,919,5.0,974513937
5848,42,1610,3.0,956935531
7007,57,2329,4.5,1142398498
2175,12,3257,2.0,964631207
4317,25,356,2.0,836217083
2288,12,5103,2.5,1119355793
2984,16,26903,4.0,1432080995
7311,58,1234,4.0,1337200120
3682,20,1220,4.0,1155082727
11885,86,1175,4.0,945461414
5836,42,47,5.0,956935486
11394,82,58351,3.5,1437241723
6575,47,448,3.0,855267260
6698,50,3253,4.5,1402505168
12563,93,26662,2.5,1496529751
2019,12,1955,5.0,1291385655
6733,50,79132,4.5,1402504401
10608,77,344,4.0,832021635
11351,82,6939,3.5,1437241566
12392,91,111622,4.5,1406474673
3882,23,105,4.0,944186674
6676,50,1393,5.0,1402505086
1054,4,86880,1.5,1573940161
12783,95,26662,4.5,1510323985
8550,67,661,4.0,975661054
6243,43,44191,3.5,1170491466
2251,12,4090,4.0,985369477
11843,86,2,3.0,945462968
3377,19,7022,5.0,1445286665
9227,72,762,2.0,980651967
9121,72,260,5.0,980641877
12864,95,112852,4.0,1511480583
10570,76,79132,4.5,1288668133
5258,37,81845,4.0,1456485794
10480,76,7022,4.5,1340233864
8751,69,2478,3.0,1242574195
5336,38,3793,3.0,1417643927
12328,91,68159,4.0,1419630122
4547,30,3256,3.0,1488511947
9497,72,2003,3.0,980623043
2973,16,2858,5.0,1432077800
5567,40,858,5.0,1240756595
3510,19,72641,3.5,1450639851
8887,70,1200,3.5,1255215075
12411,91,134130,3.5,1448113727
2752,13,54286,4.5,1238046790
3586,19,106489,1.5,1446298710
12379,91,106441,4.5,1391028846
7774,60,2406,3.0,939595251
763,3,89745,4.0,1439473055
3048,18,367,3.0,1108273574
2111,12,2693,4.0,946766004
10544,76,60069,4.5,1285211165
6997,57,1923,3.5,1142438078
7552,59,2389,1.0,1111567574
9080,72,50,5.0,980652423
5377,38,5502,3.5,1417644079
364,3,3999,3.0,1439473446
6497,46,5404,4.0,1248365935
814,3,105213,3.0,1566091330
8120,62,858,5.0,1148504718
620,3,52950,4.5,1566089429
11660,84,58559,3.0,1481630105
11635,84,40491,3.5,1481639009
8646,68,750,5.0,1472117318
4837,31,5508,1.5,1256225707
6146,43,5459,2.5,1170494058
3607,19,114552,3.5,1453670002
10738,80,58,2.0,993326514
981,4,7153,4.0,1573938166
7683,59,5991,4.0,1111477443
9660,72,2717,3.0,980623395
9883,73,32,5.0,857829765
8300,62,60753,4.0,1229436991
8009,61,2398,5.0,986609819
5910,43,541,5.0,1169599645
12539,93,5618,5.0,1496529636
9050,71,8665,4.0,1482966657
3107,18,1370,4.0,1108274019
677,3,64839,3.5,1439473321
458,3,5991,4.0,1439472890
2677,13,8636,4.0,1278443083
8024,61,2572,4.0,986602107
10930,80,1673,2.0,993326589
10377,75,105504,3.5,1537218554
10251,75,30825,2.5,1537209839
11932,86,2021,3.0,945462066
2325,12,6377,4.0,1167582434
2997,17,68954,3.5,1485581429
1257,6,593,4.0,945142787
11827,85,515,3.0,844550382
4180,23,2567,3.0,942969900
5916,43,592,4.0,1169595913
10934,80,1687,4.0,993231832
6556,47,194,5.0,855094712
8777,69,4239,3.5,1242578158
11057,80,2763,1.0,993325738
12814,95,68237,4.0,1512247657
3922,23,441,4.0,943135213
8259,62,48738,4.0,1180308919
6766,52,2379,3.0,1298355608
5109,36,95,3.0,857131205
8371,64,5418,3.5,1434644620
9927,74,329,3.0,846866323
9706,72,2978,4.0,980650188
4634,31,924,1.0,1256225694
